vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
88,50,34.744,0.1,2.486e-08,14.5147,0,0,34.144,1.89685e+07,1
89,50,35.132,0.1,7.23125e-08,14.2725,0,0,34.532,1.89768e+07,1
90,50,35.52,0.1,1.40052e-07,14.0317,0,0,34.92,1.89852e+07,1
91,50,35.908,0.1,1.74625e-07,13.7924,0,0,35.308,1.89935e+07,1
92,50,36.296,0.1,1.493e-07,13.5545,0,0,35.696,1.90018e+07,1
93,50,36.684,0.1,2.90032e-07,13.3181,0,0,36.084,1.901e+07,1
94,50,37.072,0.1,9.78755e-07,13.0833,0,0,36.472,1.90181e+07,1
95,50,37.46,0.1,8.34129e-06,12.85,0,0,36.86,1.90262e+07,1
96,50,37.848,0.1,0.000104649,12.6183,0,0,37.248,1.90342e+07,1
97,50,38.236,0.1,0.00130978,12.3883,0,0,37.636,1.90422e+07,1
98,50,38.624,0.1,0.0162596,12.1595,0,0,38.024,1.90502e+07,1
99,50,39.012,0.1,0.197097,11.9256,0,0,38.412,1.9058e+07,1
100,50,39.4,0.1,1.06242,11.4917,9.17383e-16,0,38.8,1.90653e+07,1
