vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
53,70,18.836,0.1,-0.00120683,-29.4854,0,0,20.564,1.84434e+07,1
52,70,19.224,0.1,-0.00218545,-29.7062,0,0,20.176,1.8436e+07,1
51,70,19.612,0.1,-0.0038001,-29.9256,0,0,19.788,1.84286e+07,1
50,70,20,0.1,-0.00633602,-30.1431,0,0,19.4,1.84214e+07,1
49,70,20.388,0.1,-0.0101133,-30.3584,0,0,19.012,1.84142e+07,1
48,70,20.776,0.1,-0.0154213,-30.5706,0,0,18.624,1.8407e+07,1
47,70,21.164,0.1,-0.0224049,-30.7788,0,0,18.236,1.84e+07,1
46,70,21.552,0.1,-0.0309028,-30.9818,0,0,17.848,1.8393e+07,1
45,70,21.94,0.1,-0.0402636,-31.1783,0,0,17.46,1.8386e+07,1
44,70,22.328,0.1,-0.0491967,-31.3666,0,0,17.072,1.8379e+07,1
43,70,22.716,0.1,-0.0557398,-31.5451,0,0,16.684,1.83722e+07,1
42,70,23.104,0.1,-0.0574769,-31.7121,0,0,16.296,1.83654e+07,1
41,70,23.492,0.1,-0.0519947,-31.8657,0,0,15.908,1.83588e+07,1
40,70,23.88,0.1,-0.0377267,-32.0041,0,0,15.52,1.8352e+07,1
39,70,24.268,0.1,-0.0145997,-32.1277,0,0,15.132,1.83454e+07,1
38,70,24.656,0.1,0.0134685,-32.2398,0,0,14.744,1.8339e+07,1
37,70,25.044,0.1,0.0396397,-32.3449,0,0,14.356,1.83325e+07,1
36,70,25.432,0.1,0.0576613,-32.4496,0,0,13.968,1.8326e+07,1
35,70,25.82,0.1,0.063566,-32.5607,0,0,13.58,1.83196e+07,1
34,70,26.208,0.1,0.0568032,-32.6847,0,0,13.192,1.83133e+07,1
33,70,26.596,0.1,0.0400502,-32.8245,0,0,12.804,1.8307e+07,1
32,70,26.984,0.1,0.0190875,-32.979,0,0,12.416,1.83008e+07,1
31,70,27.372,0.1,0.0004175,-33.1433,0,0,12.028,1.82946e+07,1
30,70,27.76,0.1,-0.0130525,-33.3122,0,0,11.64,1.82885e+07,1
29,70,28.148,0.1,-0.0224175,-33.4814,0,0,11.252,1.82824e+07,1
28,70,28.536,0.1,-0.027825,-33.6469,0,0,10.864,1.82764e+07,1
27,70,28.924,0.1,-0.0298575,-33.8061,0,0,10.476,1.82705e+07,1
26,70,29.312,0.1,-0.029015,-33.958,0,0,10.088,1.82646e+07,1
25,70,29.7,0.1,-0.02627,-34.1033,0,0,9.7,1.82588e+07,1
24,70,30.088,0.1,-0.0228175,-34.2453,0,0,9.312,1.8253e+07,1
23,70,30.476,0.1,-0.01923,-34.3871,0,0,8.924,1.82473e+07,1
22,70,30.864,0.1,-0.0158,-34.5311,0,0,8.536,1.82417e+07,1
21,70,31.252,0.1,-0.0126625,-34.6794,0,0,8.148,1.82361e+07,1
20,70,31.64,0.1,-0.0099375,-34.8332,0,0,7.76,1.82306e+07,1
19,70,32.028,0.1,-0.0076925,-34.9909,0,0,7.372,1.82251e+07,1
18,70,32.416,0.1,-0.005865,-35.1503,0,0,6.984,1.82197e+07,1
17,70,32.804,0.1,-0.0042725,-35.3096,0,0,6.596,1.82144e+07,1
16,70,33.192,0.1,-0.00287,-35.4672,0,0,6.208,1.82091e+07,1
15,70,33.58,0.1,-0.0017,-35.6222,0,0,5.82,1.82039e+07,1
14,70,33.968,0.1,-0.0008625,-35.7744,0,0,5.432,1.81987e+07,1
13,70,34.356,0.1,-0.000375,-35.9236,0,0,5.044,1.81936e+07,1
12,70,34.744,0.1,-0.0001675,-36.07,0,0,4.656,1.81886e+07,1
11,70,35.132,0.1,-8.75e-05,-36.2141,0,0,4.268,1.81836e+07,1
10,70,35.52,0.1,-1e-05,-36.3559,0,0,3.88,1.81787e+07,1
9,70,35.908,0.1,3e-05,-36.4957,0,0,3.492,1.81739e+07,1
8,70,36.296,0.1,-9e-05,-36.6337,0,0,3.104,1.81692e+07,1
7,70,36.684,0.1,-0.0005075,-36.7698,0,0,2.716,1.81644e+07,1
6,70,37.072,0.1,-0.0009575,-36.9044,0,0,2.328,1.81598e+07,1
5,70,37.46,0.1,-0.00063,-37.0379,0,0,1.94,1.81553e+07,1
4,70,37.848,0.1,0.0027825,-37.1714,0,0,1.552,1.81508e+07,1
3,70,38.236,0.1,0.0215675,-37.307,0,0,1.164,1.81464e+07,1
2,70,38.624,0.1,0.130397,-37.4559,0,0,0.776001,1.81422e+07,1
1,70,39.012,0.1,0.734688,-37.6214,0,0,0.388,1.81379e+07,1
0,70,39.4,0.1,4.47553,-37.3572,-8.84932e-17,0,0,1.81346e+07,1
