vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
48,59.624,40,0.1,28.4017,-0.00878,0,0,9.024,1.84512e+07,1
49,59.812,40,0.1,28.2954,-0.0098075,0,0,9.212,1.8455e+07,1
50,60,40,0.1,28.1901,-0.0110275,0,0,9.4,1.84587e+07,1
51,60.188,40,0.1,28.0858,-0.0124225,0,0,9.588,1.84625e+07,1
52,60.376,40,0.1,27.9828,-0.01397,0,0,9.776,1.84663e+07,1
53,60.564,40,0.1,27.8811,-0.01564,0,0,9.964,1.84701e+07,1
54,60.752,40,0.1,27.7807,-0.0173925,0,0,10.152,1.84739e+07,1
55,60.94,40,0.1,27.6813,-0.01921,0,0,10.34,1.84778e+07,1
56,61.128,40,0.1,27.5827,-0.0210725,0,0,10.528,1.84816e+07,1
57,61.316,40,0.1,27.4849,-0.022945,0,0,10.716,1.84854e+07,1
58,61.504,40,0.1,27.3876,-0.0247975,0,0,10.904,1.84894e+07,1
59,61.692,40,0.1,27.2908,-0.0265825,0,0,11.092,1.84932e+07,1
60,61.88,40,0.1,27.1942,-0.0282475,0,0,11.28,1.84972e+07,1
61,62.068,40,0.1,27.0976,-0.02975,0,0,11.468,1.8501e+07,1
62,62.256,40,0.1,27.0008,-0.031045,0,0,11.656,1.8505e+07,1
63,62.444,40,0.1,26.9034,-0.0320825,0,0,11.844,1.85088e+07,1
64,62.632,40,0.1,26.8051,-0.03278,0,0,12.032,1.85128e+07,1
65,62.82,40,0.1,26.7052,-0.0329775,0,0,12.22,1.85168e+07,1
66,63.008,40,0.1,26.6037,-0.032545,0,0,12.408,1.85207e+07,1
67,63.196,40,0.1,26.5005,-0.031485,0,0,12.596,1.85247e+07,1
68,63.384,40,0.1,26.3959,-0.0297925,0,0,12.784,1.85287e+07,1
69,63.572,40,0.1,26.29,-0.0273675,0,0,12.972,1.85326e+07,1
70,63.76,40,0.1,26.1831,-0.0241425,0,0,13.16,1.85366e+07,1
71,63.948,40,0.1,26.0755,-0.020045,0,0,13.348,1.85407e+07,1
72,64.136,40,0.1,25.9678,-0.014925,0,0,13.536,1.85447e+07,1
73,64.324,40,0.1,25.8605,-0.0088825,0,0,13.724,1.85487e+07,1
74,64.512,40,0.1,25.7542,-0.00211,0,0,13.912,1.85528e+07,1
75,64.7,40,0.1,25.6492,0.0059625,0,0,14.1,1.85568e+07,1
76,64.888,40,0.1,25.5461,0.01554,0,0,14.288,1.85608e+07,1
77,65.076,40,0.1,25.4455,0.025855,0,0,14.476,1.85648e+07,1
78,65.264,40,0.1,25.348,0.036263,0,0,14.664,1.8569e+07,1
79,65.452,40,0.1,25.2539,0.046005,0,0,14.852,1.8573e+07,1
80,65.64,40,0.1,25.1635,0.0542605,0,0,15.04,1.8577e+07,1
81,65.828,40,0.1,25.0768,0.0603978,0,0,15.228,1.85812e+07,1
82,66.016,40,0.1,24.9935,0.063895,0,0,15.416,1.85852e+07,1
83,66.204,40,0.1,24.9133,0.064506,0,0,15.604,1.85893e+07,1
84,66.392,40,0.1,24.8355,0.0621593,0,0,15.792,1.85934e+07,1
85,66.58,40,0.1,24.7595,0.0569608,0,0,15.98,1.85974e+07,1
86,66.768,40,0.1,24.6845,0.0491618,0,0,16.168,1.86016e+07,1
87,66.956,40,0.1,24.6099,0.0391272,0,0,16.356,1.86056e+07,1
88,67.144,40,0.1,24.5349,0.027408,0,0,16.544,1.86098e+07,1
89,67.332,40,0.1,24.4589,0.0148165,0,0,16.732,1.86138e+07,1
90,67.52,40,0.1,24.3813,0.0019655,0,0,16.92,1.86179e+07,1
91,67.708,40,0.1,24.3018,-0.0107518,0,0,17.108,1.8622e+07,1
92,67.896,40,0.1,24.2198,-0.0224668,0,0,17.296,1.86261e+07,1
93,68.084,40,0.1,24.1351,-0.0327205,0,0,17.484,1.86302e+07,1
94,68.272,40,0.1,24.0474,-0.0422825,0,0,17.672,1.86344e+07,1
95,68.46,40,0.1,23.9564,-0.0542388,0,0,17.86,1.86384e+07,1
96,68.648,40,0.1,23.8621,-0.0794374,0,0,18.048,1.86426e+07,1
97,68.836,40,0.1,23.7622,-0.155269,0,0,18.236,1.86466e+07,1
98,69.024,40,0.1,23.6538,-0.407659,0,0,18.424,1.86508e+07,1
99,69.212,40,0.1,23.387,-1.12839,0,0,18.612,1.86549e+07,1
100,69.4,40,0.1,23.055,-2.17138,1.88207e-16,0,18.8,1.86585e+07,1
