vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
61,62.068,40,0.1,10.848,-0.027725,0,0,11.468,1.90541e+07,1
62,62.256,40,0.1,10.7552,-0.0296075,0,0,11.656,1.90578e+07,1
63,62.444,40,0.1,10.6636,-0.0313325,0,0,11.844,1.90616e+07,1
64,62.632,40,0.1,10.5732,-0.032855,0,0,12.032,1.90654e+07,1
65,62.82,40,0.1,10.4838,-0.0341375,0,0,12.22,1.90691e+07,1
66,63.008,40,0.1,10.3949,-0.0351625,0,0,12.408,1.90728e+07,1
67,63.196,40,0.1,10.3063,-0.035925,0,0,12.596,1.90766e+07,1
68,63.384,40,0.1,10.2173,-0.0364425,0,0,12.784,1.90802e+07,1
69,63.572,40,0.1,10.1272,-0.0365475,0,0,12.972,1.90839e+07,1
70,63.76,40,0.1,10.0355,-0.036,0,0,13.16,1.90876e+07,1
71,63.948,40,0.1,9.94228,-0.034835,0,0,13.348,1.90912e+07,1
72,64.136,40,0.1,9.84783,-0.03311,0,0,13.536,1.90949e+07,1
73,64.324,40,0.1,9.75247,-0.030705,0,0,13.724,1.90985e+07,1
74,64.512,40,0.1,9.65662,-0.0274675,0,0,13.912,1.91021e+07,1
75,64.7,40,0.1,9.56068,-0.023275,0,0,14.1,1.91058e+07,1
76,64.888,40,0.1,9.46533,-0.0178875,0,0,14.288,1.91093e+07,1
77,65.076,40,0.1,9.37127,-0.01155,0,0,14.476,1.91129e+07,1
78,65.264,40,0.1,9.27917,-0.004675,0,0,14.664,1.91165e+07,1
79,65.452,40,0.1,9.18958,0.0036725,0,0,14.852,1.912e+07,1
80,65.64,40,0.1,9.10284,0.0142225,0,0,15.04,1.91236e+07,1
81,65.828,40,0.1,9.01949,0.026146,0,0,15.228,1.9127e+07,1
82,66.016,40,0.1,8.9403,0.0383602,0,0,15.416,1.91306e+07,1
83,66.204,40,0.1,8.86573,0.0499153,0,0,15.604,1.9134e+07,1
84,66.392,40,0.1,8.79587,0.0598773,0,0,15.792,1.91376e+07,1
85,66.58,40,0.1,8.73054,0.0673937,0,0,15.98,1.9141e+07,1
86,66.768,40,0.1,8.66941,0.071702,0,0,16.168,1.91444e+07,1
87,66.956,40,0.1,8.61198,0.072449,0,0,16.356,1.91478e+07,1
88,67.144,40,0.1,8.55758,0.0698105,0,0,16.544,1.91512e+07,1
89,67.332,40,0.1,8.50546,0.0640948,0,0,16.732,1.91546e+07,1
90,67.52,40,0.1,8.45487,0.0555582,0,0,16.92,1.9158e+07,1
91,67.708,40,0.1,8.40502,0.044619,0,0,17.108,1.91613e+07,1
92,67.896,40,0.1,8.35522,0.0318213,0,0,17.296,1.91646e+07,1
93,68.084,40,0.1,8.30482,0.0177753,0,0,17.484,1.9168e+07,1
94,68.272,40,0.1,8.2534,0.002851,0,0,17.672,1.91712e+07,1
95,68.46,40,0.1,8.20066,-0.0137383,0,0,17.86,1.91745e+07,1
96,68.648,40,0.1,8.14637,-0.035774,0,0,18.048,1.91778e+07,1
97,68.836,40,0.1,8.08936,-0.0780769,0,0,18.236,1.9181e+07,1
98,69.024,40,0.1,8.02965,-0.193026,0,0,18.424,1.91842e+07,1
99,69.212,40,0.1,7.90975,-0.455018,0,0,18.612,1.91874e+07,1
100,69.4,40,0.1,7.77275,-0.777135,2.17403e-16,0,18.8,1.91901e+07,1
