vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
75,50,29.7,0.1,-4.65497e-06,9.91299,0,0,29.1,1.91288e+07,1
76,50,30.088,0.1,-2.04242e-06,9.70357,0,0,29.488,1.91362e+07,1
77,50,30.476,0.1,-8.73207e-07,9.49627,0,0,29.876,1.91434e+07,1
78,50,30.864,0.1,-3.63475e-07,9.29109,0,0,30.264,1.91506e+07,1
79,50,31.252,0.1,-1.4738e-07,9.08808,0,0,30.652,1.91576e+07,1
80,50,31.64,0.1,-5.84675e-08,8.88725,0,0,31.04,1.91646e+07,1
81,50,32.028,0.1,-2.221e-08,8.68861,0,0,31.428,1.91716e+07,1
82,50,32.416,0.1,-8e-09,8.49218,0,0,31.816,1.91784e+07,1
83,50,32.804,0.1,-3.48e-09,8.29801,0,0,32.204,1.91852e+07,1
84,50,33.192,0.1,-1.565e-09,8.10608,0,0,32.592,1.9192e+07,1
85,50,33.58,0.1,1.9275e-09,7.91643,0,0,32.98,1.91986e+07,1
86,50,33.968,0.1,6.7425e-09,7.72906,0,0,33.368,1.92052e+07,1
87,50,34.356,0.1,2.0375e-08,7.544,0,0,33.756,1.92116e+07,1
88,50,34.744,0.1,6.41125e-08,7.36127,0,0,34.144,1.9218e+07,1
89,50,35.132,0.1,1.4648e-07,7.18086,0,0,34.532,1.92244e+07,1
90,50,35.52,0.1,2.22766e-07,7.0028,0,0,34.92,1.92306e+07,1
91,50,35.908,0.1,2.20479e-07,6.8271,0,0,35.308,1.92368e+07,1
92,50,36.296,0.1,2.27709e-07,6.65377,0,0,35.696,1.92428e+07,1
93,50,36.684,0.1,4.0534e-07,6.48282,0,0,36.084,1.92488e+07,1
94,50,37.072,0.1,5.29825e-07,6.31428,0,0,36.472,1.92547e+07,1
95,50,37.46,0.1,6.71435e-06,6.14813,0,0,36.86,1.92606e+07,1
96,50,37.848,0.1,7.3165e-05,5.98439,0,0,37.248,1.92663e+07,1
97,50,38.236,0.1,0.00086521,5.82305,0,0,37.636,1.92719e+07,1
98,50,38.624,0.1,0.0101753,5.6638,0,0,38.024,1.92775e+07,1
99,50,39.012,0.1,0.117838,5.50341,0,0,38.412,1.9283e+07,1
100,50,39.4,0.1,0.50358,5.23509,9.46993e-16,0,38.8,1.9288e+07,1
