vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
78,187.132,0,0.1,0.19534,2.5e-12,0,0,116.532,1.9443e+07,1
79,188.626,0,0.1,0.0634646,-8.7562e-20,0,0,118.026,1.94473e+07,1
80,190.12,0,0.1,-0.0462238,-5.70159e-20,0,0,119.52,1.94503e+07,1
81,191.614,0,0.1,-0.131153,-2.5e-12,0,0,121.014,1.94522e+07,1
82,193.108,0,0.1,-0.189976,-2.5e-12,0,0,122.508,1.94534e+07,1
83,194.602,0,0.1,-0.224814,7.39036e-20,8.40779e-45,0,124.002,1.94542e+07,1
84,196.096,0,0.1,-0.24208,-2.5e-12,1.82169e-44,0,125.496,1.9455e+07,1
85,197.59,0,0.1,-0.249383,7.6233e-20,8.40779e-45,0,126.99,1.94562e+07,1
86,199.084,0,0.1,-0.252026,4.54751e-20,-1.82169e-44,0,128.484,1.94578e+07,1
87,200.578,0,0.1,-0.252925,-2.5e-12,0,0,129.978,1.94596e+07,1
88,202.072,0,0.1,-0.252975,-2.5e-12,0,0,131.472,1.94614e+07,1
89,203.566,0,0.1,-0.251241,-2.5e-12,5.32493e-44,0,132.966,1.94629e+07,1
90,205.06,0,0.1,-0.245925,2.5e-12,0,0,134.46,1.9464e+07,1
91,206.554,0,0.1,-0.235143,-7.5e-13,0,0,135.954,1.94646e+07,1
92,208.048,0,0.1,-0.218801,0,0,0,137.448,1.94647e+07,1
93,209.542,0,0.1,-0.198197,1.51831e-19,0,0,138.942,1.94644e+07,1
94,211.036,0,0.1,-0.17628,-7.72918e-20,0,0,140.436,1.94638e+07,1
95,212.53,0,0.1,-0.156024,-1.1022e-19,0,0,141.93,1.94632e+07,1
96,214.024,0,0.1,-0.139908,1.5e-11,1.82169e-44,0,143.424,1.94626e+07,1
97,215.518,0,0.1,-0.128506,-1.5e-11,-1.82169e-44,0,144.918,1.94622e+07,1
98,217.012,0,0.1,-0.121611,6.75e-11,0,0,146.412,1.94619e+07,1
99,218.506,0,0.1,-0.11803,2.5e-11,0,0,147.906,1.94618e+07,1
100,220,0,0.1,-0.116817,5e-12,0,0,149.4,1.94616e+07,1
