vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
63,70,14.956,0.1,-5.21245e-08,-33.9465,0,0,24.444,1.82904e+07,1
62,70,15.344,0.1,-1.45062e-07,-34.1341,0,0,24.056,1.82844e+07,1
61,70,15.732,0.1,-3.9231e-07,-34.3198,0,0,23.668,1.82786e+07,1
60,70,16.12,0.1,-1.0133e-06,-34.5037,0,0,23.28,1.82728e+07,1
59,70,16.508,0.1,-2.55178e-06,-34.6857,0,0,22.892,1.8267e+07,1
58,70,16.896,0.1,-6.21745e-06,-34.8657,0,0,22.504,1.82613e+07,1
57,70,17.284,0.1,-1.467e-05,-35.0437,0,0,22.116,1.82556e+07,1
56,70,17.672,0.1,-3.348e-05,-35.2197,0,0,21.728,1.82501e+07,1
55,70,18.06,0.1,-7.3793e-05,-35.3935,0,0,21.34,1.82446e+07,1
54,70,18.448,0.1,-0.000156906,-35.5651,0,0,20.952,1.82391e+07,1
53,70,18.836,0.1,-0.000321559,-35.7345,0,0,20.564,1.82337e+07,1
52,70,19.224,0.1,-0.000634579,-35.9016,0,0,20.176,1.82284e+07,1
51,70,19.612,0.1,-0.00120473,-36.0663,0,0,19.788,1.82231e+07,1
50,70,20,0.1,-0.00219789,-36.2284,0,0,19.4,1.82179e+07,1
49,70,20.388,0.1,-0.00384857,-36.3877,0,0,19.012,1.82127e+07,1
48,70,20.776,0.1,-0.00645885,-36.5439,0,0,18.624,1.82076e+07,1
47,70,21.164,0.1,-0.0103712,-36.6965,0,0,18.236,1.82025e+07,1
46,70,21.552,0.1,-0.0159001,-36.8447,0,0,17.848,1.81975e+07,1
45,70,21.94,0.1,-0.0232107,-36.9877,0,0,17.46,1.81926e+07,1
44,70,22.328,0.1,-0.0321452,-37.1241,0,0,17.072,1.81876e+07,1
43,70,22.716,0.1,-0.0420252,-37.2528,0,0,16.684,1.81828e+07,1
42,70,23.104,0.1,-0.0514902,-37.3721,0,0,16.296,1.8178e+07,1
41,70,23.492,0.1,-0.0584689,-37.4805,0,0,15.908,1.81733e+07,1
40,70,23.88,0.1,-0.060408,-37.5761,0,0,15.52,1.81686e+07,1
39,70,24.268,0.1,-0.0547581,-37.6571,0,0,15.132,1.8164e+07,1
38,70,24.656,0.1,-0.0399065,-37.7216,0,0,14.744,1.81594e+07,1
37,70,25.044,0.1,-0.0158137,-37.7702,0,0,14.356,1.8155e+07,1
36,70,25.432,0.1,0.0133535,-37.8065,0,0,13.968,1.81505e+07,1
35,70,25.82,0.1,0.0402313,-37.8357,0,0,13.58,1.81462e+07,1
34,70,26.208,0.1,0.0583765,-37.8648,0,0,13.192,1.81418e+07,1
33,70,26.596,0.1,0.063702,-37.9016,0,0,12.804,1.81376e+07,1
32,70,26.984,0.1,0.0562155,-37.9522,0,0,12.416,1.81334e+07,1
31,70,27.372,0.1,0.0389218,-38.0194,0,0,12.028,1.81293e+07,1
30,70,27.76,0.1,0.0178725,-38.1012,0,0,11.64,1.81252e+07,1
29,70,28.148,0.1,-0.00049,-38.1926,0,0,11.252,1.81212e+07,1
28,70,28.536,0.1,-0.01359,-38.2877,0,0,10.864,1.81173e+07,1
27,70,28.924,0.1,-0.022355,-38.3827,0,0,10.476,1.81134e+07,1
26,70,29.312,0.1,-0.02709,-38.4734,0,0,10.088,1.81097e+07,1
25,70,29.7,0.1,-0.028375,-38.5579,0,0,9.7,1.8106e+07,1
24,70,30.088,0.1,-0.0269,-38.6353,0,0,9.312,1.81024e+07,1
23,70,30.476,0.1,-0.0238525,-38.7069,0,0,8.924,1.80989e+07,1
22,70,30.864,0.1,-0.0203875,-38.7763,0,0,8.536,1.80954e+07,1
21,70,31.252,0.1,-0.0170075,-38.847,0,0,8.148,1.80922e+07,1
20,70,31.64,0.1,-0.01387,-38.9218,0,0,7.76,1.80889e+07,1
19,70,32.028,0.1,-0.0110125,-39.0028,0,0,7.372,1.80857e+07,1
18,70,32.416,0.1,-0.0084775,-39.0899,0,0,6.984,1.80826e+07,1
17,70,32.804,0.1,-0.0062775,-39.1804,0,0,6.596,1.80796e+07,1
16,70,33.192,0.1,-0.0043675,-39.2719,0,0,6.208,1.80766e+07,1
15,70,33.58,0.1,-0.002725,-39.3628,0,0,5.82,1.80738e+07,1
14,70,33.968,0.1,-0.0014275,-39.4518,0,0,5.432,1.8071e+07,1
13,70,34.356,0.1,-0.0006,-39.5388,0,0,5.044,1.80684e+07,1
12,70,34.744,0.1,-0.00025,-39.6237,0,0,4.656,1.80658e+07,1
11,70,35.132,0.1,-0.0002225,-39.7067,0,0,4.268,1.80632e+07,1
10,70,35.52,0.1,-0.00027,-39.7879,0,0,3.88,1.80608e+07,1
9,70,35.908,0.1,-0.0002275,-39.8673,0,0,3.492,1.80584e+07,1
8,70,36.296,0.1,-9e-05,-39.945,0,0,3.104,1.80561e+07,1
7,70,36.684,0.1,9.75e-05,-40.021,0,0,2.716,1.80538e+07,1
6,70,37.072,0.1,0.0003225,-40.0955,0,0,2.328,1.80517e+07,1
5,70,37.46,0.1,0.0009175,-40.1684,0,0,1.94,1.80496e+07,1
4,70,37.848,0.1,0.0044925,-40.2397,0,0,1.552,1.80476e+07,1
3,70,38.236,0.1,0.02353,-40.3121,0,0,1.164,1.80456e+07,1
2,70,38.624,0.1,0.13771,-40.3973,0,0,0.776001,1.80438e+07,1
1,70,39.012,0.1,0.787005,-40.4914,0,0,0.388,1.8042e+07,1
0,70,39.4,0.1,4.80409,-40.1398,-8.73729e-17,0,0,1.80408e+07,1
