vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
74,70,10.688,0.1,-1e-11,-16.671,0,0,28.712,1.88838e+07,1
73,70,11.076,0.1,-3.75e-11,-16.9153,0,0,28.324,1.88756e+07,1
72,70,11.464,0.1,-1.275e-10,-17.1603,0,0,27.936,1.88676e+07,1
71,70,11.852,0.1,-4.175e-10,-17.406,0,0,27.548,1.88594e+07,1
70,70,12.24,0.1,-1.3275e-09,-17.6521,0,0,27.16,1.88512e+07,1
69,70,12.628,0.1,-4.0825e-09,-17.8988,0,0,26.772,1.88428e+07,1
68,70,13.016,0.1,-1.22075e-08,-18.146,0,0,26.384,1.88346e+07,1
67,70,13.404,0.1,-3.53775e-08,-18.3936,0,0,25.996,1.88264e+07,1
66,70,13.792,0.1,-9.9392e-08,-18.6413,0,0,25.608,1.8818e+07,1
65,70,14.18,0.1,-2.70162e-07,-18.8894,0,0,25.22,1.88097e+07,1
64,70,14.568,0.1,-7.10866e-07,-19.1376,0,0,24.832,1.88014e+07,1
63,70,14.956,0.1,-1.82065e-06,-19.3859,0,0,24.444,1.8793e+07,1
62,70,15.344,0.1,-4.51605e-06,-19.6342,0,0,24.056,1.87847e+07,1
61,70,15.732,0.1,-1.07811e-05,-19.8825,0,0,23.668,1.87763e+07,1
60,70,16.12,0.1,-2.47896e-05,-20.1307,0,0,23.28,1.87678e+07,1
59,70,16.508,0.1,-5.49999e-05,-20.3788,0,0,22.892,1.87594e+07,1
58,70,16.896,0.1,-0.000117714,-20.6268,0,0,22.504,1.8751e+07,1
57,70,17.284,0.1,-0.000242868,-20.8745,0,0,22.116,1.87425e+07,1
56,70,17.672,0.1,-0.000482677,-21.1218,0,0,21.728,1.8734e+07,1
55,70,18.06,0.1,-0.000923252,-21.3688,0,0,21.34,1.87256e+07,1
54,70,18.448,0.1,-0.00169805,-21.6153,0,0,20.952,1.87171e+07,1
53,70,18.836,0.1,-0.00299978,-21.861,0,0,20.564,1.87086e+07,1
52,70,19.224,0.1,-0.00508391,-22.1059,0,0,20.176,1.87001e+07,1
51,70,19.612,0.1,-0.00825342,-22.3492,0,0,19.788,1.86916e+07,1
50,70,20,0.1,-0.0128117,-22.5906,0,0,19.4,1.86832e+07,1
49,70,20.388,0.1,-0.0189703,-22.8291,0,0,19.012,1.86746e+07,1
48,70,20.776,0.1,-0.0267085,-23.0637,0,0,18.624,1.86662e+07,1
47,70,21.164,0.1,-0.0355971,-23.293,0,0,18.236,1.86577e+07,1
46,70,21.552,0.1,-0.0446276,-23.5156,0,0,17.848,1.86492e+07,1
45,70,21.94,0.1,-0.0521219,-23.73,0,0,17.46,1.86408e+07,1
44,70,22.328,0.1,-0.055816,-23.9346,0,0,17.072,1.86323e+07,1
43,70,22.716,0.1,-0.0532626,-24.1275,0,0,16.684,1.86239e+07,1
42,70,23.104,0.1,-0.0424535,-24.3069,0,0,16.296,1.86155e+07,1
41,70,23.492,0.1,-0.0226108,-24.4722,0,0,15.908,1.86071e+07,1
40,70,23.88,0.1,0.004451,-24.6257,0,0,15.52,1.85987e+07,1
39,70,24.268,0.1,0.03176,-24.7712,0,0,15.132,1.85904e+07,1
38,70,24.656,0.1,0.0535223,-24.9143,0,0,14.744,1.8582e+07,1
37,70,25.044,0.1,0.0643085,-25.0617,0,0,14.356,1.85738e+07,1
36,70,25.432,0.1,0.0621185,-25.2203,0,0,13.968,1.85654e+07,1
35,70,25.82,0.1,0.048168,-25.3948,0,0,13.58,1.85572e+07,1
34,70,26.208,0.1,0.027305,-25.5861,0,0,13.192,1.8549e+07,1
33,70,26.596,0.1,0.006485,-25.7911,0,0,12.804,1.85408e+07,1
32,70,26.984,0.1,-0.0088725,-26.0042,0,0,12.416,1.85326e+07,1
31,70,27.372,0.1,-0.020145,-26.2209,0,0,12.028,1.85245e+07,1
30,70,27.76,0.1,-0.0272825,-26.437,0,0,11.64,1.85164e+07,1
29,70,28.148,0.1,-0.0308975,-26.6488,0,0,11.252,1.85084e+07,1
28,70,28.536,0.1,-0.03154,-26.8549,0,0,10.864,1.85004e+07,1
27,70,28.924,0.1,-0.0296275,-27.0548,0,0,10.476,1.84925e+07,1
26,70,29.312,0.1,-0.0265025,-27.2514,0,0,10.088,1.84846e+07,1
25,70,29.7,0.1,-0.0228375,-27.4478,0,0,9.7,1.84768e+07,1
24,70,30.088,0.1,-0.01907,-27.6462,0,0,9.312,1.8469e+07,1
23,70,30.476,0.1,-0.01548,-27.8486,0,0,8.924,1.84613e+07,1
22,70,30.864,0.1,-0.012225,-28.0569,0,0,8.536,1.84536e+07,1
21,70,31.252,0.1,-0.0095425,-28.2712,0,0,8.148,1.8446e+07,1
20,70,31.64,0.1,-0.0075225,-28.4898,0,0,7.76,1.84385e+07,1
19,70,32.028,0.1,-0.0059775,-28.711,0,0,7.372,1.8431e+07,1
18,70,32.416,0.1,-0.0046425,-28.9329,0,0,6.984,1.84236e+07,1
17,70,32.804,0.1,-0.003385,-29.1544,0,0,6.596,1.84162e+07,1
16,70,33.192,0.1,-0.002235,-29.3741,0,0,6.208,1.84088e+07,1
15,70,33.58,0.1,-0.001265,-29.5917,0,0,5.82,1.84015e+07,1
14,70,33.968,0.1,-0.00056,-29.8069,0,0,5.432,1.83943e+07,1
13,70,34.356,0.1,-0.00014,-30.0199,0,0,5.044,1.83871e+07,1
12,70,34.744,0.1,-1e-05,-30.231,0,0,4.656,1.838e+07,1
11,70,35.132,0.1,-5.5e-05,-30.4408,0,0,4.268,1.8373e+07,1
10,70,35.52,0.1,-0.0003025,-30.6494,0,0,3.88,1.8366e+07,1
9,70,35.908,0.1,-0.000905,-30.8571,0,0,3.492,1.8359e+07,1
8,70,36.296,0.1,-0.001815,-31.0641,0,0,3.104,1.83522e+07,1
7,70,36.684,0.1,-0.0028375,-31.2709,0,0,2.716,1.83453e+07,1
6,70,37.072,0.1,-0.00335,-31.4782,0,0,2.328,1.83386e+07,1
5,70,37.46,0.1,-0.0021025,-31.6871,0,0,1.94,1.8332e+07,1
4,70,37.848,0.1,0.00269,-31.8987,0,0,1.552,1.83254e+07,1
3,70,38.236,0.1,0.02204,-32.1143,0,0,1.164,1.83188e+07,1
2,70,38.624,0.1,0.11849,-32.3428,0,0,0.776001,1.83124e+07,1
1,70,39.012,0.1,0.640052,-32.5961,0,0,0.388,1.8306e+07,1
0,70,39.4,0.1,3.88727,-32.4611,-9.05477e-17,0,0,1.83006e+07,1
