    (0.169	2.04985108E+07)
    (0.17	2.05098024E+07)
    (0.171	2.05207546E+07)
    (0.172	2.05313646E+07)
    (0.173	2.05416295E+07)
    (0.174	2.05515466E+07)
    (0.175	2.05611136E+07)
    (0.176	2.05703283E+07)
    (0.177	2.05791884E+07)
    (0.178	2.05876924E+07)
    (0.179	2.05958383E+07)
    (0.18	2.06036250E+07)
    (0.181	2.06110510E+07)
    (0.182	2.06181153E+07)
    (0.183	2.06248172E+07)
    (0.184	2.06311559E+07)
    (0.185	2.06371309E+07)
    (0.186	2.06427421E+07)
    (0.187	2.06479892E+07)
    (0.188	2.06528723E+07)
    (0.189	2.06573914E+07)
    (0.19	2.06615468E+07)
    (0.191	2.06653386E+07)
    (0.192	2.06687670E+07)
    (0.193	2.06718319E+07)
    (0.194	2.06745327E+07)
    (0.195	2.06768684E+07)
    (0.196	2.06788363E+07)
    (0.197	2.06804316E+07)
    (0.198	2.06816450E+07)
    (0.199	2.06824561E+07)
    (0.2	2.06828000E+07)
)			
